Date,Campaign Name,AdSet Name,Ad Name,Ad ID,Objective,Placement,Spend, Impressions ,Clicks
2021-10-20,Conversion - Instagram Stories,Page Followers,Cookies Coupon CTA,2348557655,Conversion,Instagram Stories,$283.81,"  55,758 ",94
2021-10-20,Conversion - Instagram Stories,Website Visitors,Cookies Coupon CTA,2345784317,Conversion,Instagram Stories,$107.08,"  15,701 ",45
2021-10-21,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Buy Cookies Now Image,2347300192,Conversion,Facebook + Instagram,$215.02,"  41,510 ",108
2021-10-21,Conversion - Facebook + Instagram,Video Completers,Buy Cookies Now Image,2342240382,Conversion,Facebook + Instagram,$228.63,"  45,635 ",92
2021-10-21,Conversion - Facebook + Instagram,Page Followers,Buy Cookies Now Image,2347458197,Conversion,Facebook + Instagram,$555.07,"  109,266 ",219
2021-10-21,Conversion - Facebook + Instagram,Website Visitors,Buy Cookies Now Image,2344391120,Conversion,Facebook + Instagram,$214.72,"  30,157 ",121
2021-10-21,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Cookies Coupon CTA,2344235838,Conversion,Facebook + Instagram,$207.21,"  39,925 ",104
2021-10-21,Conversion - Facebook + Instagram,Video Completers,Cookies Coupon CTA,2346763930,Conversion,Facebook + Instagram,$215.17,"  42,863 ",88
2021-10-21,Conversion - Facebook + Instagram,Page Followers,Cookies Coupon CTA,2348209932,Conversion,Facebook + Instagram,$521.63,"  98,607 ",201
2021-10-21,Conversion - Facebook + Instagram,Website Visitors,Cookies Coupon CTA,2342168712,Conversion,Facebook + Instagram,$183.67,"  25,760 ",100
2021-10-21,Conversion - Audience Network,Purchaser Lookalike 1%,Buy Cookies Now Image,2341979950,Conversion,Audience Network,$232.18,"  54,759 ",88
2021-10-21,Conversion - Audience Network,Video Completers,Buy Cookies Now Image,2341277126,Conversion,Audience Network,$241.11,"  54,673 ",81
2021-10-21,Conversion - Audience Network,Page Followers,Buy Cookies Now Image,2340970988,Conversion,Audience Network,$609.02,"  135,639 ",196
2021-10-21,Conversion - Audience Network,Website Visitors,Buy Cookies Now Image,2341424876,Conversion,Audience Network,$214.59,"  36,248 ",95
2021-10-21,Conversion - Audience Network,Purchaser Lookalike 1%,Cookies Coupon CTA,2343648870,Conversion,Audience Network,$219.59,"  51,547 ",89
2021-10-21,Conversion - Audience Network,Video Completers,Cookies Coupon CTA,2347612187,Conversion,Audience Network,$242.09,"  55,146 ",85
2021-10-21,Conversion - Audience Network,Page Followers,Cookies Coupon CTA,2347510410,Conversion,Audience Network,$516.42,"  122,374 ",173
2021-10-21,Conversion - Audience Network,Website Visitors,Cookies Coupon CTA,2342630915,Conversion,Audience Network,$177.07,"  29,512 ",75
2021-10-21,Conversion - Instagram Stories,Purchaser Lookalike 1%,Cookies Coupon CTA,2348672809,Conversion,Instagram Stories,$115.27,"  23,147 ",42
2021-10-21,Conversion - Instagram Stories,Video Completers,Cookies Coupon CTA,2343736709,Conversion,Instagram Stories,$115.72,"  23,909 ",38
2021-10-21,Conversion - Instagram Stories,Page Followers,Cookies Coupon CTA,2348557655,Conversion,Instagram Stories,$271.51,"  54,411 ",87
2021-10-21,Conversion - Instagram Stories,Website Visitors,Cookies Coupon CTA,2345784317,Conversion,Instagram Stories,$96.14,"  14,222 ",39
2021-10-22,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Buy Cookies Now Image,2347300192,Conversion,Facebook + Instagram,$249.66,"  49,536 ",122
2021-10-22,Conversion - Facebook + Instagram,Video Completers,Buy Cookies Now Image,2342240382,Conversion,Facebook + Instagram,$246.51,"  46,163 ",104
2021-10-22,Conversion - Facebook + Instagram,Page Followers,Buy Cookies Now Image,2347458197,Conversion,Facebook + Instagram,$507.92,"  97,677 ",218
2021-10-22,Conversion - Facebook + Instagram,Website Visitors,Buy Cookies Now Image,2344391120,Conversion,Facebook + Instagram,$205.81,"  28,624 ",109
2021-10-22,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Cookies Coupon CTA,2344235838,Conversion,Facebook + Instagram,$205.04,"  39,891 ",93
2021-10-22,Conversion - Facebook + Instagram,Video Completers,Cookies Coupon CTA,2346763930,Conversion,Facebook + Instagram,$245.31,"  47,175 ",105
2021-10-22,Conversion - Facebook + Instagram,Page Followers,Cookies Coupon CTA,2348209932,Conversion,Facebook + Instagram,$506.77,"  95,258 ",195
2021-10-22,Conversion - Facebook + Instagram,Website Visitors,Cookies Coupon CTA,2342168712,Conversion,Facebook + Instagram,$200.07,"  27,672 ",103
2021-10-22,Conversion - Audience Network,Purchaser Lookalike 1%,Buy Cookies Now Image,2341979950,Conversion,Audience Network,$207.37,"  48,678 ",80
2021-10-22,Conversion - Audience Network,Video Completers,Buy Cookies Now Image,2341277126,Conversion,Audience Network,$227.11,"  51,616 ",78
2021-10-22,Conversion - Audience Network,Page Followers,Buy Cookies Now Image,2340970988,Conversion,Audience Network,$521.44,"  117,178 ",185
2021-10-22,Conversion - Audience Network,Website Visitors,Buy Cookies Now Image,2341424876,Conversion,Audience Network,$212.57,"  35,252 ",91
2021-10-22,Conversion - Audience Network,Purchaser Lookalike 1%,Cookies Coupon CTA,2343648870,Conversion,Audience Network,$205.78,"  48,879 ",84
2021-10-22,Conversion - Audience Network,Video Completers,Cookies Coupon CTA,2347612187,Conversion,Audience Network,$237.64,"  54,256 ",80
2021-10-22,Conversion - Audience Network,Page Followers,Cookies Coupon CTA,2347510410,Conversion,Audience Network,$535.10,"  123,580 ",183
2021-10-22,Conversion - Audience Network,Website Visitors,Cookies Coupon CTA,2342630915,Conversion,Audience Network,$202.26,"  33,710 ",92
2021-10-22,Conversion - Instagram Stories,Purchaser Lookalike 1%,Cookies Coupon CTA,2348672809,Conversion,Instagram Stories,$101.70,"  20,969 ",39
2021-10-22,Conversion - Instagram Stories,Video Completers,Cookies Coupon CTA,2343736709,Conversion,Instagram Stories,$103.53,"  20,873 ",32
2021-10-22,Conversion - Instagram Stories,Page Followers,Cookies Coupon CTA,2348557655,Conversion,Instagram Stories,$278.80,"  57,723 ",83
2021-10-22,Conversion - Instagram Stories,Website Visitors,Cookies Coupon CTA,2345784317,Conversion,Instagram Stories,$91.85,"  13,628 ",38
2021-10-23,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Buy Cookies Now Image,2347300192,Conversion,Facebook + Instagram,$210.25,"  40,905 ",96
2021-10-23,Conversion - Facebook + Instagram,Video Completers,Buy Cookies Now Image,2342240382,Conversion,Facebook + Instagram,$208.68,"  39,006 ",86
2021-10-23,Conversion - Facebook + Instagram,Page Followers,Buy Cookies Now Image,2347458197,Conversion,Facebook + Instagram,$528.72,"  103,671 ",219
2021-10-23,Conversion - Facebook + Instagram,Website Visitors,Buy Cookies Now Image,2344391120,Conversion,Facebook + Instagram,$178.02,"  24,968 ",92
2021-10-23,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Cookies Coupon CTA,2344235838,Conversion,Facebook + Instagram,$233.91,"  45,508 ",106
2021-10-23,Conversion - Facebook + Instagram,Video Completers,Cookies Coupon CTA,2346763930,Conversion,Facebook + Instagram,$216.96,"  40,859 ",94
2021-10-23,Conversion - Facebook + Instagram,Page Followers,Cookies Coupon CTA,2348209932,Conversion,Facebook + Instagram,$544.21,"  107,339 ",234
2021-10-23,Conversion - Facebook + Instagram,Website Visitors,Cookies Coupon CTA,2342168712,Conversion,Facebook + Instagram,$184.70,"  26,161 ",96
2021-10-23,Conversion - Audience Network,Purchaser Lookalike 1%,Buy Cookies Now Image,2341979950,Conversion,Audience Network,$221.94,"  51,855 ",91
2021-10-23,Conversion - Audience Network,Video Completers,Buy Cookies Now Image,2341277126,Conversion,Audience Network,$236.82,"  54,693 ",84
2021-10-23,Conversion - Audience Network,Page Followers,Buy Cookies Now Image,2340970988,Conversion,Audience Network,$575.72,"  128,796 ",199
2021-10-23,Conversion - Audience Network,Website Visitors,Buy Cookies Now Image,2341424876,Conversion,Audience Network,$186.09,"  31,541 ",86
2021-10-23,Conversion - Audience Network,Purchaser Lookalike 1%,Cookies Coupon CTA,2343648870,Conversion,Audience Network,$220.65,"  52,411 ",89
2021-10-23,Conversion - Audience Network,Video Completers,Cookies Coupon CTA,2347612187,Conversion,Audience Network,$219.52,"  50,233 ",75
2021-10-23,Conversion - Audience Network,Page Followers,Cookies Coupon CTA,2347510410,Conversion,Audience Network,$550.69,"  122,922 ",199
2021-10-23,Conversion - Audience Network,Website Visitors,Cookies Coupon CTA,2342630915,Conversion,Audience Network,$204.65,"  33,882 ",89
2021-10-23,Conversion - Instagram Stories,Purchaser Lookalike 1%,Cookies Coupon CTA,2348672809,Conversion,Instagram Stories,$103.15,"  21,094 ",38
2021-10-23,Conversion - Instagram Stories,Video Completers,Cookies Coupon CTA,2343736709,Conversion,Instagram Stories,$113.37,"  22,450 ",36
2021-10-23,Conversion - Instagram Stories,Page Followers,Cookies Coupon CTA,2348557655,Conversion,Instagram Stories,$290.06,"  57,098 ",93
2021-10-23,Conversion - Instagram Stories,Website Visitors,Cookies Coupon CTA,2345784317,Conversion,Instagram Stories,$96.77,"  14,168 ",38
2021-10-24,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Buy Cookies Now Image,2347300192,Conversion,Facebook + Instagram,$223.86,"  44,505 ",112
2021-10-24,Conversion - Facebook + Instagram,Video Completers,Buy Cookies Now Image,2342240382,Conversion,Facebook + Instagram,$201.69,"  39,625 ",81
2021-10-24,Conversion - Facebook + Instagram,Page Followers,Buy Cookies Now Image,2347458197,Conversion,Facebook + Instagram,$612.63,"  117,587 ",238
2021-10-24,Conversion - Facebook + Instagram,Website Visitors,Buy Cookies Now Image,2344391120,Conversion,Facebook + Instagram,$203.01,"  28,118 ",113
2021-10-24,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Cookies Coupon CTA,2344235838,Conversion,Facebook + Instagram,$237.93,"  46,837 ",115
2021-10-24,Conversion - Facebook + Instagram,Video Completers,Cookies Coupon CTA,2346763930,Conversion,Facebook + Instagram,$204.68,"  39,590 ",85
2021-10-24,Conversion - Facebook + Instagram,Page Followers,Cookies Coupon CTA,2348209932,Conversion,Facebook + Instagram,$575.06,"  114,326 ",227
2021-10-24,Conversion - Facebook + Instagram,Website Visitors,Cookies Coupon CTA,2342168712,Conversion,Facebook + Instagram,$203.25,"  28,871 ",110
2021-10-24,Conversion - Audience Network,Purchaser Lookalike 1%,Buy Cookies Now Image,2341979950,Conversion,Audience Network,$207.63,"  48,854 ",83
2021-10-24,Conversion - Audience Network,Video Completers,Buy Cookies Now Image,2341277126,Conversion,Audience Network,$221.50,"  49,222 ",74
2021-10-24,Conversion - Audience Network,Page Followers,Buy Cookies Now Image,2340970988,Conversion,Audience Network,$577.64,"  130,099 ",209
2021-10-24,Conversion - Audience Network,Website Visitors,Buy Cookies Now Image,2341424876,Conversion,Audience Network,$184.55,"  31,069 ",90
2021-10-24,Conversion - Audience Network,Purchaser Lookalike 1%,Cookies Coupon CTA,2343648870,Conversion,Audience Network,$244.83,"  58,154 ",98
2021-10-24,Conversion - Audience Network,Video Completers,Cookies Coupon CTA,2347612187,Conversion,Audience Network,$204.47,"  45,539 ",68
2021-10-24,Conversion - Audience Network,Page Followers,Cookies Coupon CTA,2347510410,Conversion,Audience Network,$519.00,"  121,831 ",181
2021-10-24,Conversion - Audience Network,Website Visitors,Cookies Coupon CTA,2342630915,Conversion,Audience Network,$197.08,"  33,747 ",90
2021-10-24,Conversion - Instagram Stories,Purchaser Lookalike 1%,Cookies Coupon CTA,2348672809,Conversion,Instagram Stories,$100.16,"  20,399 ",36
2021-10-24,Conversion - Instagram Stories,Video Completers,Cookies Coupon CTA,2343736709,Conversion,Instagram Stories,$104.97,"  20,745 ",33
2021-10-24,Conversion - Instagram Stories,Page Followers,Cookies Coupon CTA,2348557655,Conversion,Instagram Stories,$257.17,"  51,434 ",80
2021-10-24,Conversion - Instagram Stories,Website Visitors,Cookies Coupon CTA,2345784317,Conversion,Instagram Stories,$92.80,"  13,508 ",39
2021-10-25,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Buy Cookies Now Image,2347300192,Conversion,Facebook + Instagram,$248.63,"  49,136 ",117
2021-10-25,Conversion - Facebook + Instagram,Video Completers,Buy Cookies Now Image,2342240382,Conversion,Facebook + Instagram,$200.97,"  38,135 ",86
2021-10-25,Conversion - Facebook + Instagram,Page Followers,Buy Cookies Now Image,2347458197,Conversion,Facebook + Instagram,$619.99,"  121,092 ",244
2021-10-25,Conversion - Facebook + Instagram,Website Visitors,Buy Cookies Now Image,2344391120,Conversion,Facebook + Instagram,$219.29,"  31,282 ",123
2021-10-25,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Cookies Coupon CTA,2344235838,Conversion,Facebook + Instagram,$204.83,"  40,803 ",94
2021-10-25,Conversion - Facebook + Instagram,Video Completers,Cookies Coupon CTA,2346763930,Conversion,Facebook + Instagram,$240.67,"  44,818 ",99
2021-10-25,Conversion - Facebook + Instagram,Page Followers,Cookies Coupon CTA,2348209932,Conversion,Facebook + Instagram,$519.28,"  103,032 ",222
2021-10-25,Conversion - Facebook + Instagram,Website Visitors,Cookies Coupon CTA,2342168712,Conversion,Facebook + Instagram,$187.70,"  26,776 ",95
2021-10-25,Conversion - Audience Network,Purchaser Lookalike 1%,Buy Cookies Now Image,2341979950,Conversion,Audience Network,$211.73,"  50,054 ",82
2021-10-25,Conversion - Audience Network,Video Completers,Buy Cookies Now Image,2341277126,Conversion,Audience Network,$209.81,"  47,902 ",76
2021-10-25,Conversion - Audience Network,Page Followers,Buy Cookies Now Image,2340970988,Conversion,Audience Network,$557.84,"  126,494 ",196
2021-10-25,Conversion - Audience Network,Website Visitors,Buy Cookies Now Image,2341424876,Conversion,Audience Network,$207.32,"  34,496 ",99
2021-10-25,Conversion - Audience Network,Purchaser Lookalike 1%,Cookies Coupon CTA,2343648870,Conversion,Audience Network,$226.03,"  53,817 ",87
2021-10-25,Conversion - Audience Network,Video Completers,Cookies Coupon CTA,2347612187,Conversion,Audience Network,$242.58,"  54,268 ",81
2021-10-25,Conversion - Audience Network,Page Followers,Cookies Coupon CTA,2347510410,Conversion,Audience Network,$537.42,"  125,273 ",173
2021-10-25,Conversion - Audience Network,Website Visitors,Cookies Coupon CTA,2342630915,Conversion,Audience Network,$206.64,"  35,628 ",90
2021-10-25,Conversion - Instagram Stories,Purchaser Lookalike 1%,Cookies Coupon CTA,2348672809,Conversion,Instagram Stories,$107.56,"  22,177 ",40
2021-10-25,Conversion - Instagram Stories,Video Completers,Cookies Coupon CTA,2343736709,Conversion,Instagram Stories,$117.41,"  23,961 ",38
2021-10-25,Conversion - Instagram Stories,Page Followers,Cookies Coupon CTA,2348557655,Conversion,Instagram Stories,$298.32,"  58,957 ",88
2021-10-25,Conversion - Instagram Stories,Website Visitors,Cookies Coupon CTA,2345784317,Conversion,Instagram Stories,$92.25,"  13,389 ",41
2021-10-26,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Buy Cookies Now Image,2347300192,Conversion,Facebook + Instagram,$245.43,"  48,600 ",122
2021-10-26,Conversion - Facebook + Instagram,Video Completers,Buy Cookies Now Image,2342240382,Conversion,Facebook + Instagram,$243.15,"  45,705 ",100
2021-10-26,Conversion - Facebook + Instagram,Page Followers,Buy Cookies Now Image,2347458197,Conversion,Facebook + Instagram,$587.53,"  114,083 ",251
2021-10-26,Conversion - Facebook + Instagram,Website Visitors,Buy Cookies Now Image,2344391120,Conversion,Facebook + Instagram,$213.11,"  29,435 ",115
2021-10-26,Conversion - Facebook + Instagram,Purchaser Lookalike 1%,Cookies Coupon CTA,2344235838,Conversion,Facebook + Instagram,$202.90,"  40,338 ",101
2021-10-26,Conversion - Facebook + Instagram,Video Completers,Cookies Coupon CTA,2346763930,Conversion,Facebook + Instagram,$207.08,"  40,366 ",87
2021-10-26,Conversion - Facebook + Instagram,Page Followers,Cookies Coupon CTA,2348209932,Conversion,Facebook + Instagram,$621.80,"  118,438 ",261
2021-10-26,Conversion - Facebook + Instagram,Website Visitors,Cookies Coupon CTA,2342168712,Conversion,Facebook + Instagram,$211.80,"  29,622 ",109
2021-10-26,Conversion - Audience Network,Purchaser Lookalike 1%,Buy Cookies Now Image,2341979950,Conversion,Audience Network,$235.27,"  55,098 ",89
2021-10-26,Conversion - Audience Network,Video Completers,Buy Cookies Now Image,2341277126,Conversion,Audience Network,$242.45,"  57,047 ",88
2021-10-26,Conversion - Audience Network,Page Followers,Buy Cookies Now Image,2340970988,Conversion,Audience Network,$572.43,"  131,896 ",197
2021-10-26,Conversion - Audience Network,Website Visitors,Buy Cookies Now Image,2341424876,Conversion,Audience Network,$222.88,"  36,962 ",94
2021-10-26,Conversion - Audience Network,Purchaser Lookalike 1%,Cookies Coupon CTA,2343648870,Conversion,Audience Network,$242.17,"  57,523 ",97
2021-10-26,Conversion - Audience Network,Video Completers,Cookies Coupon CTA,2347612187,Conversion,Audience Network,$222.34,"  52,563 ",76
2021-10-26,Conversion - Audience Network,Page Followers,Cookies Coupon CTA,2347510410,Conversion,Audience Network,$559.28,"  125,964 ",203
2021-10-26,Conversion - Audience Network,Website Visitors,Cookies Coupon CTA,2342630915,Conversion,Audience Network,$178.01,"  30,586 ",82
